,title,appId,url,icon,developer,developerId,priceText,price,free,summary,scoreText,score,currency
194,Mini War: Pocket Defense,com.mwtd.tf.ad,https://play.google.com/store/apps/details?id=com.mwtd.tf.ad,https://play-lh.googleusercontent.com/fKrOQXjvvuA9pW3-ZLi64A5_Lp0bYXZZTxyiv6LCrbjvaz0_nEyDdzYpOPhi50Hb2NI,X-Land,X-Land,FREE,0.0,True,Merge Tower Defense with RPG elements! Addictive and strategic gameplay!,4.3,4.3483367,
195,Draw Puzzle - Draw one part,com.drawpuzzle.dop.drawit.justdrawit,https://play.google.com/store/apps/details?id=com.drawpuzzle.dop.drawit.justdrawit,https://play-lh.googleusercontent.com/CqGTimbOR_TA_YbiBwdfnERE2M1Ctn09D6BEWS2ks2h35eGWL75nXlmhhiiIq_P_11Ag,Zego Studio,4764343509860143092,FREE,0.0,True,Let's draw one part to check how smart you are! Just draw a line only.,4.1,4.10366,
196,Redecor - Home Design Game,fi.reworks.redecor,https://play.google.com/store/apps/details?id=fi.reworks.redecor,https://play-lh.googleusercontent.com/kAjtQMMjvpkZ6lKFbsbZW_U7YArB4uwhP9HSmYlz8AHo9eqiCMizaBAjo9aq6xfnTRFD,Reworks Ltd,5419502119363831668,FREE,0.0,True,Show your decor skills and turn homes from OK to OMG!,4.5,4.469896,
197,Toon Blast,net.peakgames.toonblast,https://play.google.com/store/apps/details?id=net.peakgames.toonblast,https://play-lh.googleusercontent.com/x9oRbQI97H4tgr83GigLTcLHARlZBkQ4R9z3AHva-P8GeOGoqu4gCKk4MNDzEoRq_RU,Peak,7348725256760208886,FREE,0.0,True,Welcome to the funniest cartoon puzzle adventure!,4.6,4.633509,
198,Traffic Run!,com.geishatokyo.trafficrun,https://play.google.com/store/apps/details?id=com.geishatokyo.trafficrun,https://play-lh.googleusercontent.com/X_ujJN7ApuI65sWIpy7jQKy6RlYrEJ2gNsyEt5obdk-hXQLhQ3lW9PezYwXH1YcAsA,"Geisha Tokyo, Inc.","Geisha+Tokyo,+Inc.",FREE,0.0,True,Let’s go for a drive!,4.0,4.0006194,
199,Pull the Pin,com.maroieqrwlk.unpin,https://play.google.com/store/apps/details?id=com.maroieqrwlk.unpin,https://play-lh.googleusercontent.com/8X0vbsn5iLXoCaZxvJyiSc8T_EKusfy8OnQ4npNSdWv4oD5dVnYtnTFGoEzD1QX_Zbez,Popcore Games,7948217467540814816,FREE,0.0,True,A relaxing game that will challenge your brain,3.7,3.7115476,
200,Minecraft,com.mojang.minecraftpe,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,https://play-lh.googleusercontent.com/VSwHQjcAttxsLE47RuS4PqpC4LT7lCoSjE7Hx5AW_yCxtDvcnsHHvm5CTuL5BPN-uRTP,Mojang,4772240228547998649,$7.49,7.49,False,Millions of crafters have smashed billions of blocks! Now you can join the fun!,4.6,4.552188,$
201,Bloons TD 6,com.ninjakiwi.bloonstd6,https://play.google.com/store/apps/details?id=com.ninjakiwi.bloonstd6,https://play-lh.googleusercontent.com/a4S3knhv7RGKTuKNbgTelxBFS9xOYypcpKDJ-KsXlyhbt9Pv9hZyvnSKs6_u9tozrYp6,ninja kiwi,7266924558817293669,$4.99,4.99,False,Smash Hit Tower Defense Game,4.8,4.801644,$
202,Geometry Dash,com.robtopx.geometryjump,https://play.google.com/store/apps/details?id=com.robtopx.geometryjump,https://play-lh.googleusercontent.com/gSJ1oQ4a5pxvNHEktd21Gh36QbtZMMx5vqFZfe47VDs1fzCEeMCyThqOfg3DsTisYCo,RobTop Games,RobTop+Games,$1.99,1.99,False,Jump and fly your way through danger in this rythm-based action platformer!,4.6,4.6239076,$
203,Monopoly - Board game classic about real-estate!,com.marmalade.monopoly,https://play.google.com/store/apps/details?id=com.marmalade.monopoly,https://play-lh.googleusercontent.com/Q6N_jWuAgT9zSnA2cayjdQnawRhfxfwMOLB4i4L5neFk_D9XGWLkwOMhu7GsmKgBQ8o,Marmalade Game Studio,8684502731112464883,$3.99,3.99,False,Take risk &amp; play the board game for friends &amp; family by Hasbro online &amp; offline!,4.3,4.2944527,$
204,Stardew Valley,com.chucklefish.stardewvalley,https://play.google.com/store/apps/details?id=com.chucklefish.stardewvalley,https://play-lh.googleusercontent.com/He92papZcOmkgTi1sLHXQQb02aoyRtJ8ml96njM_cSAcpHhILvxMjhLix4mYEIKXPq4,Chucklefish Limited,7107975034578576294,$4.99,4.99,False,ConcernedApe's smash hit indie farming RPG!,4.7,4.738524,$
205,Terraria,com.and.games505.TerrariaPaid,https://play.google.com/store/apps/details?id=com.and.games505.TerrariaPaid,https://play-lh.googleusercontent.com/BoAvMI_6JGNRBp_3gFaVuLuqW_4J-rjtbR_giKFoJRvZmDiPtDlnLMur9cT7sTTfeos,505 Games Srl,505+Games+Srl,$4.99,4.99,False,DIG! FIGHT! EXPLORE! BUILD! Join the community of millions of Terrarians!,4.7,4.650599,$
206,Five Nights at Freddy's,com.scottgames.fivenightsatfreddys,https://play.google.com/store/apps/details?id=com.scottgames.fivenightsatfreddys,https://play-lh.googleusercontent.com/myJ2kwywsCRglKkZuHBq6Aku9PX7HB75v-8KbnTK9JOPU6z0hpD9xtvjiTGqrn-e4eI,Clickteam USA LLC,8278886069431493261,$2.99,2.99,False,Keep an eye on the animatronics and you'll make it thru the night... probably.,4.7,4.6975045,$
207,Grand Theft Auto: San Andreas,com.rockstargames.gtasa,https://play.google.com/store/apps/details?id=com.rockstargames.gtasa,https://play-lh.googleusercontent.com/XRlCpj22PFJuFK43QcE3u5RxmoNUed7YO_zG-6F1PCqjrBIIURbTBDvTgLVVIk5pNeY,Rockstar Games,7086639890153802127,$6.99,6.99,False,Rockstar Games brings its biggest release to mobile yet.,4.3,4.291642,$
208,STAR WARS™: KOTOR II,com.aspyr.swkotorii,https://play.google.com/store/apps/details?id=com.aspyr.swkotorii,https://play-lh.googleusercontent.com/F-yStWUxiSMuF-xKXS9M1v9FJ2AiDiCLMxPa2LIgweeccuryyffKd_GwyJo2PZeuVMA,"Aspyr Media, Inc.",8813614102725674011,$7.49,7.49,False,The classic Star Wars RPG is now available on Android!,3.7,3.6654413,$
209,Ultimate Custom Night,com.clickteam.ultimatecustomnight,https://play.google.com/store/apps/details?id=com.clickteam.ultimatecustomnight,https://play-lh.googleusercontent.com/s700KAjsLI3b39KAyRmQW2laDPBJljNGTgx7mSvea-LArfcjbB06-ANK8oO3X0mcSzo,Clickteam USA LLC,8278886069431493261,$2.99,2.99,False,Face them all!,4.7,4.6649519999999995,$
210,Monster Hunter Stories,jp.co.capcom.mhsspen,https://play.google.com/store/apps/details?id=jp.co.capcom.mhsspen,https://play-lh.googleusercontent.com/7uF2-_yGi4KDGwZbonDVCJVRpFg_rc-hnQth6fkxTdGc0WpyAgXqxH465BkBiB7xb4I,"CAPCOM CO., LTD.",5191954708930348962,$4.99,4.99,False,The first Monster Hunter RPG is now available on smartphones!,4.5,4.5369506,$
211,"THE GAME OF LIFE 2 - More choices, more freedom!",com.marmalade.gol2,https://play.google.com/store/apps/details?id=com.marmalade.gol2,https://play-lh.googleusercontent.com/T2SRohfNoPWRZKtKRfgDZBnzG_WV3rTdlF_gTJBfJULpmgRdYzebx1yeYYHn5XGb_lA,Marmalade Game Studio,8684502731112464883,$3.99,3.99,False,Play the sequel to Hasbro's classic family board game THE GAME OF LIFE on mobile,4.4,4.4377184,$
212,Slay the Spire,com.humble.SlayTheSpire,https://play.google.com/store/apps/details?id=com.humble.SlayTheSpire,https://play-lh.googleusercontent.com/ryhmN3MoDNXB_lsX85BaAk-N8errnNbS_KIYex1wgeBEfUzoYKFXQ1_ane9ASV19NOI,Humble Games,5549044713487227941,$9.99,9.99,False,Deckbuilding Dungeon Crawl,4.5,4.4637303,$
213,DraStic DS Emulator,com.dsemu.drastic,https://play.google.com/store/apps/details?id=com.dsemu.drastic,https://play-lh.googleusercontent.com/fyOy1bFOen89oWzXImJYNJYce1des9y_jYohNt_WOVFpQbJ7ReSL7hCea2xPTVyf7gd9,Exophase,Exophase,$4.99,4.99,False,DraStic Nintendo DS emulator,4.5,4.4895797,$
214,Star Wars™: KOTOR,com.aspyr.swkotor,https://play.google.com/store/apps/details?id=com.aspyr.swkotor,https://play-lh.googleusercontent.com/UmXbYzd2dAYxGojxlKE4zBzGSrTSHfBJs89ycMHqU2CMol64hCK0H6jDovHjcOnsdFg,"Aspyr Media, Inc.",8813614102725674011,$4.99,4.99,False,Star Wars™: Knights of the Old Republic™,4.4,4.402742,$
215,Five Nights at Freddy's 2,com.scottgames.fnaf2,https://play.google.com/store/apps/details?id=com.scottgames.fnaf2,https://play-lh.googleusercontent.com/GYcyLlHWoZumcal0WmDJJo2rCFyl3Y0mwXm0zaD-C9gC0PJGQMhzOKHfDUVlqSDlag,Clickteam USA LLC,8278886069431493261,$2.99,2.99,False,"No place to run, and exactly one place to hide.",4.6,4.620928,$
216,The Room,com.FireproofStudios.TheRoom,https://play.google.com/store/apps/details?id=com.FireproofStudios.TheRoom,https://play-lh.googleusercontent.com/5nc0gBE_3fxx0nPKjTjF3O-l53tDiNaDGJjCGHqwXvb1Imsno1MDhcpYZYNEgC3vqs0,Fireproof Games,Fireproof+Games,$0.99,0.99,False,The definitive puzzle experience,4.8,4.798542,$
217,My Boy! - GBA Emulator,com.fastemulator.gba,https://play.google.com/store/apps/details?id=com.fastemulator.gba,https://play-lh.googleusercontent.com/7BAl299O4VckTmuDzghLoPN8lAMjNO1vFYAypOGtq0RcM6sS_EOr5jM4ScIB-o1uiw,Fast Emulator,Fast+Emulator,$4.99,4.99,False,"A fast, full-featured GBA emulator with link cable emulation.",4.6,4.637713,$
218,Bloons TD 5,com.ninjakiwi.bloonstd5,https://play.google.com/store/apps/details?id=com.ninjakiwi.bloonstd5,https://play-lh.googleusercontent.com/LLEUf9Qcd6N2L4nynBArv7wHyvPLiKBJtXjFEfgD4yS80ZJtQREVjIJE_HXFRDAJxQ,ninja kiwi,7266924558817293669,$2.99,2.99,False,The epic battle of Monkeys vs. Bloons continues in this top-rated strategy game.,4.6,4.5884633,$
219,Grand Theft Auto: Vice City,com.rockstargames.gtavc,https://play.google.com/store/apps/details?id=com.rockstargames.gtavc,https://play-lh.googleusercontent.com/nl1Y6bn06faVBuPEwWh5gInl_Zji3A5wTA4zscKDsJLXpcZ5C35F5zaGzEwCE0bKJ8Jr,Rockstar Games,7086639890153802127,$4.99,4.99,False,Welcome back to Vice City. Welcome back to the 1980s.,4.4,4.3509626,$
220,Dungeon Village 2,net.kairosoft.android.bouken2,https://play.google.com/store/apps/details?id=net.kairosoft.android.bouken2,https://play-lh.googleusercontent.com/zZR2gNCr3kUtjZpFfHK8i9Ii86y6oMd24nQf8ay-m3WBdiaHChx-td1jMbWD1Zx4rUQ,"Kairosoft Co.,Ltd",7710637777904825280,$6.99,6.99,False,Enter a world of magic and adventure and create your own RPG-style town!,4.8,4.773289,$
221,True Skate,com.trueaxis.trueskate,https://play.google.com/store/apps/details?id=com.trueaxis.trueskate,https://play-lh.googleusercontent.com/sSnNgrTzQmEKM_pBc8SRZm_D5WL6O9_dGFdWosAUV1cQATccayBTLEiF-yeDDcvfahA,True Axis,True+Axis,$1.99,1.99,False,The world's number 1 most realistic mobile skateboarding game.,4.4,4.3685613,$
222,Five Nights at Freddy's 4,com.scottgames.fnaf4,https://play.google.com/store/apps/details?id=com.scottgames.fnaf4,https://play-lh.googleusercontent.com/od7MI1uOFMjj2Kvtk4Tc1Rt-YdDFmgLjE33yZlVINjhbj_NZ5ikZGT_YWpCP0LAGMg,Clickteam USA LLC,8278886069431493261,$2.99,2.99,False,"This time, the terror has followed you home!",4.6,4.610076,$
223,Human: Fall Flat,com.and.games505.humanfallflat,https://play.google.com/store/apps/details?id=com.and.games505.humanfallflat,https://play-lh.googleusercontent.com/MGnk6sD18uYeVBR_gV0PxBYQIC0xN9aeC2UpDCQsEz1XYz9z90l8uentYIl5pb0ZSA,505 Games Srl,505+Games+Srl,$4.99,4.99,False,Discover the funniest multiplayer physics puzzle platformer!,4.3,4.32287,$
224,FNaF 6: Pizzeria Simulator,com.clickteam.freddyfazbearspizzeriasimulator,https://play.google.com/store/apps/details?id=com.clickteam.freddyfazbearspizzeriasimulator,https://play-lh.googleusercontent.com/zDcOTck_4ZjLeJNgil4bpIXUefRUYVqOqlpc8hxeDby8LQh0eZhYDho9U3W_RVg9yuE,Clickteam USA LLC,8278886069431493261,$2.99,2.99,False,Experience the sometimes hectic life of a Freddy Fazbear's Pizzeria franchisee.,4.6,4.5816326,$
225,ePSXe for Android,com.epsxe.ePSXe,https://play.google.com/store/apps/details?id=com.epsxe.ePSXe,https://play-lh.googleusercontent.com/xm13cRUNfN917GRFZql6MrtL9gDYvvoj1kINpZyFNadRAGbDmrK8gB5V-PvuhtvBmA,epsxe software s.l.,epsxe+software+s.l.,$3.75,3.75,False,Play all your favorite Playstation games in your android device!!,4.6,4.649761,$
226,Five Nights at Freddy's: SL,com.scottgames.sisterlocation,https://play.google.com/store/apps/details?id=com.scottgames.sisterlocation,https://play-lh.googleusercontent.com/u9wx5aNNV6Yn4sJpi7uPBiElRnfAp1zUrn8Xqb4Dx_WBoOPHlB6G6gaYLI-mEXyABPnz,Clickteam USA LLC,8278886069431493261,$2.99,2.99,False,Don't hold it against us.,4.5,4.465005,$
227,EvoCreo - Monster catching rpg like games - free,ilmfinity.evocreo.main.android,https://play.google.com/store/apps/details?id=ilmfinity.evocreo.main.android,https://play-lh.googleusercontent.com/HTsEJO-cJwIln2gV-C1J1EnhkPj9hRErC7bk-1FAaLF_A1oKQ_zu6kzggRLHmB0ZIYxg,ilmfinity,ilmfinity,$0.99,0.99,False,Start monster catching like a trainer now! Tame neo monsters and battle in arena,4.3,4.259333,$
228,Cultist Simulator,com.playdigious.cultist,https://play.google.com/store/apps/details?id=com.playdigious.cultist,https://play-lh.googleusercontent.com/ih-4Vo3EfCD1DMk9U9UbuuoV94qlQZoesdFo2NwhHWmptuWkCQYkLll9ZcqRQ0OJAg,Playdigious,4837874412965097235,$6.99,6.99,False,A game of apocalypse and yearning. Experiment. Die. Ascend.,4.5,4.517544,$
229,Farming Simulator 20,com.giantssoftware.fs20.google,https://play.google.com/store/apps/details?id=com.giantssoftware.fs20.google,https://play-lh.googleusercontent.com/Y19nCRFKuYsk5G9uQHarjjh88U3ikKOdm4JmdQEPREnKhlKXwdfWFVF9E6cS729zAg,GIANTS Software,GIANTS+Software,$6.99,6.99,False,Build your farm and use over 100 authentic farming vehicles and tools!,4.1,4.102041,$
230,Call of Duty:Black Ops Zombies,com.activision.boz,https://play.google.com/store/apps/details?id=com.activision.boz,https://play-lh.googleusercontent.com/l2Bo9wvZsgEu6LahKlh61YJZD6LF2F_g7hCpjwGQ32fhJuA_uEYoPJNHqwzjc_01FX4,"Activision Publishing, Inc.","Activision+Publishing,+Inc.",$6.99,6.99,False,Call of Duty: Black Ops Zombies Now Available on Android,3.7,3.7447027999999998,$
231,Hitman Sniper,com.squareenixmontreal.hitmansniperandroid,https://play.google.com/store/apps/details?id=com.squareenixmontreal.hitmansniperandroid,https://play-lh.googleusercontent.com/t8VJAWO7ioG9uGhkPOs7q7ZfKjigeMGFBq134VJKLVU_jKDn9VEz9Oqg1iXQ9axI7aE,SQUARE ENIX LTD,SQUARE+ENIX+LTD,$0.99,0.99,False,ANSWER THE SNIPER CALL,4.4,4.406344,$
232,Very Little Nightmares,eu.bandainamcoent.verylittlenightmares,https://play.google.com/store/apps/details?id=eu.bandainamcoent.verylittlenightmares,https://play-lh.googleusercontent.com/9DASLEUZ3WSwpB51IrelVPVeF2poH9Jn5t3hAz1kfQFcoUzGT6pryCDGSkiE_9Fr6wrW,BANDAI NAMCO Entertainment Europe,5701224935704459046,$6.99,6.99,False,Escape room &amp; Puzzle Adventure 👀🤯,4.7,4.701906,$
233,The Game of Life,com.marmalade.golmobile,https://play.google.com/store/apps/details?id=com.marmalade.golmobile,https://play-lh.googleusercontent.com/zxwxekIjiSwGDHGswuhq6mR-JJWvKNXzITjYTJxAqLCrjgO73SWmKG4voq9kmq6Cjw,Marmalade Game Studio,8684502731112464883,$2.99,2.99,False,Hit the road for a life of adventure in this version of the classic boardgame!,4.2,4.1751385,$
234,Papa's Mocharia To Go!,air.com.flipline.papasmochariatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papasmochariatogo,https://play-lh.googleusercontent.com/VHOILosk1lokk-rW3doIJiEtlfH-ljOUI04HTTHCc4zbuj8h8i_H_wfy9_sC6oqR_dU,Flipline Studios,5394256898986964167,$1.99,1.99,False,Create delicious coffee drinks and cannoli in Papa's Mocharia To Go!,4.8,4.7843137,$
235,RFS - Real Flight Simulator,it.rortos.realflightsimulator,https://play.google.com/store/apps/details?id=it.rortos.realflightsimulator,https://play-lh.googleusercontent.com/kwlIDGuHPCwW6YVpmfEELagMBuwFYYdYczT_ueJxu-5YX6A5YlQclOnKsgV-ShlSBg,RORTOS,8013171132272394676,$0.99,0.99,False,The most advanced mobile flight simulator,4.3,4.2644114,$
236,Five Nights at Freddy's 3,com.scottgames.fnaf3,https://play.google.com/store/apps/details?id=com.scottgames.fnaf3,https://play-lh.googleusercontent.com/A9kng-j9BLaA2dhRGsPExmjy9E4vfG-GHefvmyywT0J67ZEPGONIsFYlIokL5EUNfiHF,Clickteam USA LLC,8278886069431493261,$2.99,2.99,False,Childhood nightmares should remain in the past.,4.5,4.4874659999999995,$
237,Scribblenauts Remix,com.wb.goog.scribbleremix,https://play.google.com/store/apps/details?id=com.wb.goog.scribbleremix,https://play-lh.googleusercontent.com/RSuDvl7RkVO2qvESKnfK1JkAf9XtadnazY_XxqBlDt2Uy60vkM19F_clzF1EkmIsiEUH,Warner Bros. International Enterprises,Warner+Bros.+International+Enterprises,$0.99,0.99,False,THINK IT! CREATE IT! SOLVE IT!,3.7,3.6785617,$
238,Pocket City,com.codebrewgames.pocketcitygame,https://play.google.com/store/apps/details?id=com.codebrewgames.pocketcitygame,https://play-lh.googleusercontent.com/X5mVQIk4Vvlil8hxbYLbuJhKCAdfrpm7iD9hEY84Nh1AZ2jkKBVy6Q3kh0iqTA3edRM,Codebrew Games,6900076921334958304,$2.99,2.99,False,A casual city building game. Become the mayor and create your own metropolis!,4.3,4.307246,$
239,Rusted Warfare - RTS Strategy,com.corrodinggames.rts,https://play.google.com/store/apps/details?id=com.corrodinggames.rts,https://play-lh.googleusercontent.com/XXOXAwSFN8Slap4gHkYgAnEaE2_EmT14fxDsdvSNiCxuBnjSwF39Jo2QDewRgqFrOZQ,Corroding games,Corroding+games,$1.99,1.99,False,"Build bases, extract resources and create your army in this real RTS.",4.7,4.7032137,$
240,Incredibox,com.sofarsogood.incredibox,https://play.google.com/store/apps/details?id=com.sofarsogood.incredibox,https://play-lh.googleusercontent.com/Wxa_9NZrj4yLHOOsvjVJT8hb2Z3fWrDnyABTIUnjqobk4sOwEUHbVQ9iwxL9-gsCBbw,So Far So Good,So+Far+So+Good,$4.99,4.99,False,Create your own music with the help of a merry crew of beatboxers!,4.8,4.8189654,$
241,Papa's Freezeria To Go!,air.com.flipline.papasfreezeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papasfreezeriatogo,https://play-lh.googleusercontent.com/pHHCQat6QfO9dJMrRLRAlP-v9y98iI9lDx2oJ_Y8jho9AJQafQezJJYgWxzfuY9QRaw,Flipline Studios,5394256898986964167,$0.99,0.99,False,Build and serve sundaes on the go!,4.5,4.5274405,$
242,A Dance of Fire and Ice,com.fizzd.connectedworlds,https://play.google.com/store/apps/details?id=com.fizzd.connectedworlds,https://play-lh.googleusercontent.com/L8rCly8hMWuP95PbihDZlSV2u0oGrs0hl2lEXboO7XHX2XalJZ1rjgOsFYXnEDWbpQ,7th Beat Games,7th+Beat+Games,$1.99,1.99,False,Guide two orbiting planets along a winding path by tapping perfectly in rhythm,4.5,4.535262,$
243,CHRONO TRIGGER (Upgrade Ver.),com.square_enix.android_googleplay.chrono,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.chrono,https://play-lh.googleusercontent.com/3ysxd7DbiXcWFEmSYAASw7lBUmxv0HKQI591qLBWErue9U0cQs67qyfa_5eElpVVqWVp,"SQUARE ENIX Co.,Ltd.",8026010256970589886,$4.99,4.99,False,The timeless RPG classic returns loaded with upgrades!,4.5,4.499007,$
244,NBA 2K20,com.t2ksports.nba2k20and,https://play.google.com/store/apps/details?id=com.t2ksports.nba2k20and,https://play-lh.googleusercontent.com/YVSZZ5UZghNfMn6oG5L1zEny_Fxl-OEIXa6YYaoXX8WlLz1fNAnHI3Os8EVNOs0eilf-,"2K, Inc.",6681606924556273560,$5.99,5.99,False,The NBA 2K franchise returns with NBA 2K20,3.8,3.7706573,$
245,Million Onion Hotel,jp.oniongames.hotel,https://play.google.com/store/apps/details?id=jp.oniongames.hotel,https://play-lh.googleusercontent.com/dg8s4vFTIpAplIJajS0PaOh-UrZcBuAAnQIedLVY5ZN44GydZ0yL4gAYiTqeGZViUiQ,Onion Games K.K.,Onion+Games+K.K.,$0.99,0.99,False,"Ladies and gentlemen, welcome to Dr. Peace's strange hotel!",4.8,4.75,$
246,60 Seconds! Atomic Adventure,com.robotgentleman.game60seconds,https://play.google.com/store/apps/details?id=com.robotgentleman.game60seconds,https://play-lh.googleusercontent.com/qVU3Kisypswd_mwYwmvoGsc-ohOU_0fWN8PvcM4zqXN3gHJbMW4_L00YcAMqr8LZ6w,Robot Gentleman,Robot+Gentleman,$3.99,3.99,False,Dark comedy of scavenge and survival in the nuclear wasteland of 1950's America,4.2,4.155779,$
247,Five Nights at Freddy's: HW,com.steelwoolgames.fnaf.hw,https://play.google.com/store/apps/details?id=com.steelwoolgames.fnaf.hw,https://play-lh.googleusercontent.com/8OV2MwksEzaWCvAF82URW3F63UZ9h4JRoYRB55WBvhCDeASLH_wsPjwkIhwXyUVmDnM,Steel Wool Studios,Steel+Wool+Studios,$4.99,4.99,False,This is the official mobile version of Five Nights at Freddy’s: Help Wanted.,3.4,3.4479167,$
248,Bendy and the Ink Machine,com.jds.batim,https://play.google.com/store/apps/details?id=com.jds.batim,https://play-lh.googleusercontent.com/96eBM7bUrouYRKa_1k3d2inqHMNJp25BX4IeGbpHdhvOYjLjqFn4upD2wEwGPsOBh2oz,Joey Drew Studios,Joey+Drew+Studios,$6.99,6.99,False,A Puzzle-Action-Horror Set in a Mysteriously Sketchy Studio,4.5,4.4842452999999995,$
249,The Room Two,com.FireproofStudios.TheRoom2,https://play.google.com/store/apps/details?id=com.FireproofStudios.TheRoom2,https://play-lh.googleusercontent.com/p8zrk1sLBPj8wDuyIxllIVnCZTfehFkLiXheNykmM6zcIdLko_FqBMA1LZzNU9Y9Yyan,Fireproof Games,Fireproof+Games,$1.99,1.99,False,A time-spanning journey,4.9,4.888567,$
250,Dead Cells,com.playdigious.deadcells.mobile,https://play.google.com/store/apps/details?id=com.playdigious.deadcells.mobile,https://play-lh.googleusercontent.com/Mn9NateYFRZQbWnlZvszDPoKZbeuZM2O-Kyn7EKRCZI3D8joecHqytfOx73IyuAwHw,Playdigious,4837874412965097235,$8.99,8.99,False,Kill. Die. Learn. Repeat.,4.7,4.7152395,$
251,There Is No Game: Wrong Dimension,com.DMAP.Ting_WD,https://play.google.com/store/apps/details?id=com.DMAP.Ting_WD,https://play-lh.googleusercontent.com/a6DfrYUL6viV0LAZFplqqA44gE0LHE0PyDnKHgdlydiUvccwzSBWrmRQSx5cjdL74Us,Draw Me A Pixel,7291023034096318533,$4.99,4.99,False,There is no game. So don't go messing things up by clicking everywhere.,4.8,4.7961164,$
252,Muse Dash,com.prpr.musedash,https://play.google.com/store/apps/details?id=com.prpr.musedash,https://play-lh.googleusercontent.com/g_fCBh_ccmnRUswmiXDknHzp6LJnkjfFztmQpl2tzfeFWhfrSBK6F1iyhPgF94pPcQM,X.D. Network,X.D.+Network,$1.99,1.99,False,"『The movement of our world has been adapted』
『Can you hear my whispering? 』",4.7,4.7175460000000005,$
253,Exploding Kittens® - Official,com.explodingkittens.projectbombsquad,https://play.google.com/store/apps/details?id=com.explodingkittens.projectbombsquad,https://play-lh.googleusercontent.com/yaM3v89XyuV83tErl1YfopkGu8di227yq3aC5tpndZrzCGvUwTt7XrrXFgHiCWr16A,"Exploding Kittens, Inc","Exploding+Kittens,+Inc",$1.99,1.99,False,"Exploding Kittens, the most-funded game in Kickstarter history, now on Android!",4.6,4.58306,$
254,Kingdom Rush Frontiers - Tower Defense Game,com.ironhidegames.android.kingdomrushfrontiers,https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrushfrontiers,https://play-lh.googleusercontent.com/LDlqA3gNP4oQ8bTzowK1GiIX2otHsMOufSEq_UTMv-1b-z8borEv4Lw-RfMb53LhKkaw,Ironhide Games,9170275381782328383,$1.99,1.99,False,Play the world's best and most legendary Tower Defense game: Kingdom Rush,4.8,4.779898,$
255,Bad North: Jotunn Edition,com.PlausibleConcept.BadNorthFull,https://play.google.com/store/apps/details?id=com.PlausibleConcept.BadNorthFull,https://play-lh.googleusercontent.com/GfUVsXlqk2g8pYXsOBbvem71ZW9oLGPpvwRC0EUZfdaWOTakVqLWHjL5CD6VBE9ChA,Raw Fury,8098532636993523501,$5.49,5.49,False,A beautifully hand-crafted real-time micro strategy with Vikings.,4.4,4.428279,$
256,Game Dev Tycoon,com.greenheartgames.gdt,https://play.google.com/store/apps/details?id=com.greenheartgames.gdt,https://play-lh.googleusercontent.com/VQ5bAQY1SWhZ9oqkrDLD_DeaIlAGo_Vq3kPgVLNG7q94Z2GYjxpkLQoGcgMEiT4fNgA,Greenheart Games,Greenheart+Games,$4.99,4.99,False,"🎮 Replay gaming history - The hit tycoon game, now on Android 💚",4.8,4.8306255,$
257,RollerCoaster Tycoon® Classic,com.atari.mobile.rctclassic,https://play.google.com/store/apps/details?id=com.atari.mobile.rctclassic,https://play-lh.googleusercontent.com/qfcDm5MbZ4TW-kJPKTTbSVovxRiJsl1aPX48gyAyY2972Mh7pPu4pPaFwZNZPp-pHg,"Atari, Inc.",5233977513008149898,$5.99,5.99,False,Create incredible parks in the original rollercoaster sim enhanced for mobile.,4.3,4.30033,$
258,Clue,com.marmalade.cluedogame,https://play.google.com/store/apps/details?id=com.marmalade.cluedogame,https://play-lh.googleusercontent.com/32SklHTRb1Fy4A4grMlSUugP78M7NVYSrmZ8g7BuAuzs1Hazs7zpKvlfaNKjhl7M8N8,Marmalade Game Studio,8684502731112464883,$3.99,3.99,False,A grand mansion… a dastardly murder… a gathering of suspicious characters.,4.5,4.491334,$
259,Pizza Boy GBA Pro - GBA Emulator,it.dbtecno.pizzaboygbapro,https://play.google.com/store/apps/details?id=it.dbtecno.pizzaboygbapro,https://play-lh.googleusercontent.com/JepV5_w_dkhVmH_8n5Fe3gYXoH1h9h00_Tjh-yCI5dsDGcRXBqJC1oualaR9HEWVYg,Pizza Emulators,5008101826173560204,$4.99,4.99,False,Full featured version of Pizza Boy GBA,4.9,4.90566,$
260,Scribblenauts Unlimited,com.wb.goog.scribblenauts3,https://play.google.com/store/apps/details?id=com.wb.goog.scribblenauts3,https://play-lh.googleusercontent.com/nUnhbTJS6hjuXfc-YKaKv_uR9omp9QLWLnfSIVSkHZ0pOpV2PqXytDN4T5sD15wawg,Warner Bros. International Enterprises,Warner+Bros.+International+Enterprises,$4.99,4.99,False,Imagine Anything!  Explore Everything!,4.4,4.396505,$
261,Grand Theft Auto III,com.rockstar.gta3,https://play.google.com/store/apps/details?id=com.rockstar.gta3,https://play-lh.googleusercontent.com/6h9kcB0zKQiAezOeM_tqMtjpyFXzxQiuOUy_LBitX3q0LSLCzdzG0dhqAj-DKkrCBQ,Rockstar Games,7086639890153802127,$4.99,4.99,False,Welcome to Liberty City. Where it all began.,4.3,4.2603183,$
